-1.000000000000000000e+00,8.190597475592428789e-02,3.339249423443167546e-03,4.993299557520678583e-03,-9.513480384133262899e-03,-5.883743487460685838e-03,-7.968950571904886114e-04,-1.108754184840660345e-03,3.691051960821015859e-02,-4.333424569534794976e-03,-2.918885048863548593e-03,1.111620499911728475e-02,1.954540847749989055e-02,-9.609300649170114672e-03,8.255897111381315517e-03,7.777116676384192295e-03,2.367391192569666403e-01,2.703977937299911066e-03,2.582157297700942572e-02,-1.072919104933738044e-02,1.684639087227265616e-02,-5.299764277407901548e-03,2.331849647413142268e-02,5.688621654048723469e-02,4.960068251351478462e-03,-6.349384348351938892e-03,4.329542647506932213e-03,-4.968386307321535390e-03,1.637430280212795073e-03,-5.578887765117559842e-03,4.234117244496771182e-02,4.220070439178537358e-02,1.539625092040925597e-02,3.284191855920397946e-02,-5.556417794380448701e-03,7.861227639433122916e-03,-1.302867047735294277e-02,1.873757022148376649e-03,9.653693491959722608e-03,6.046085466817239379e-02,3.425940370405189308e-03,8.865091457139716562e-04,-9.456984953365676211e-03,-2.033257360457091812e-03,-4.868141506201212332e-03,2.481857985027096508e-02,3.663343367170348447e-02,-4.035123691457856573e-05,1.737518008115374342e-05,-1.261241071971115277e-02,-1.249809837650313685e-02,1.306385298481692152e-02,-3.375376751230214131e-03,3.193801037541981261e-03,9.529448987238281835e-03,-9.067214622696229522e-04,-1.681999841583769030e-03,-5.644701675856632177e-03,-4.557860008280276154e-03,4.131592179335711462e-02,4.844544308187356818e-03,-5.104184680833809794e-03,-1.081802138637220738e-02,-5.830150441959679013e-03,-7.464736595343292487e-03,-1.958385322895085223e-03,-5.919916762482105126e-03,4.087878841890988518e-02,3.839702851421999269e-02,-7.417621768918770779e-03,-6.679684849752519187e-04,-2.749970508793572396e-03,-4.547879084781612617e-03,9.886128649610631883e-03,-6.059310717811792688e-03,-3.117475517587763208e-03,-7.651310367244902599e-03,-2.451317136437242963e-04,1.630390082539906937e-04,-5.489638794746816777e-03,1.312386409044844241e-03,-2.138811807788986753e-03,-5.944588917046586020e-03,3.841331569251833777e-02,3.694855650778920697e-02,2.897658897210737567e-03,8.134547679755392086e-06,-1.488124558476981631e-03,3.404293909363508182e-03,2.998149495451224791e-02,-3.340690185732305729e-03,-2.533531970177483380e-03,1.355627613783194629e-02,-1.757664164985442120e-03,4.452802258649744827e-02,-5.292253270654566702e-03,6.845390955211929328e-03,-3.475044773012614038e-03,4.812076308213445418e-03,-5.722517215489465563e-03
8.190597475592423238e-02,-1.000000000000000000e+00,1.054491362914092463e-02,1.080483601330942860e-03,-4.499139841077209705e-03,-8.600224791192758941e-03,-6.413144543422592478e-03,1.553970572122874948e-02,1.281924897659496125e-02,-1.678864780927905725e-02,1.819784688015066594e-04,3.093750383486379776e-02,1.282253182339750629e-02,-1.230585431512173228e-02,-8.174799272016142204e-03,3.892482248081637324e-03,3.022549091578807454e-02,-7.313458514990449919e-04,2.134922228373154623e-02,2.806695644775900750e-02,2.388560856738710172e-02,-4.840699066879821516e-03,1.559064629601640724e-02,-3.190050801789575535e-03,5.158293040295773221e-03,1.016282669645074584e-02,2.758294023008048962e-02,-4.522037834500761480e-03,1.291989385452782697e-02,-6.711821773379101838e-03,1.149019357459880528e-02,1.160874102707211419e-02,2.603118553731944770e-02,1.479980518746960676e-02,1.699604785857133926e-02,3.386799376284121282e-02,-8.424231675613930159e-03,2.696184893505546715e-02,2.829595517831142229e-02,5.138116501047164386e-02,1.340581458264130180e-02,-3.194054188845815278e-03,4.117167504640676171e-03,1.052136448794505075e-02,1.038688618693423514e-02,8.323197252822656100e-03,2.559325511130136795e-03,-6.467511762261179964e-03,5.854966804314485317e-03,-1.230917345212976209e-02,-3.157779488203077238e-03,2.620983372221003319e-02,1.345955087704266660e-02,1.982205007157683638e-03,1.687351743452873004e-02,-8.013551093070701153e-03,3.225242758524533241e-03,1.339825627185145182e-03,7.915152306851188507e-03,1.129620492184678186e-02,2.750623821475408834e-02,2.046870777816992785e-03,-8.531381506020148733e-03,-4.320597714284674616e-03,-3.502168069905246903e-03,-4.777282507110454206e-03,1.223472870832451563e-02,8.004244493374518959e-03,1.701158791973606671e-02,-8.228565873762191257e-03,4.658021588306106124e-03,-6.606723476033264132e-03,-6.402496057698608620e-03,4.126099310506813013e-04,-8.761901565493317862e-03,3.213407818441707791e-03,-1.025832363351016524e-04,-1.320334301299308337e-02,1.580045179854703066e-02,-4.146960741753368679e-03,3.354012502630722165e-03,1.436023237817172019e-03,-9.456122897733537647e-03,6.741996230940702425e-03,2.198367721535527883e-02,2.094234038501946102e-02,-1.733074547294520930e-03,-9.526597559187213390e-03,2.281940933970408661e-02,1.958755744902593576e-01,2.457836551861102004e-02,-4.439078725323087997e-03,2.977430563336599598e-02,-5.513120957005033206e-03,3.210513779840502846e-03,-5.555823230302879730e-03,-2.631006502028747536e-03,-3.131453067999156840e-03,1.602565602981924006e-02,-5.419538327433597383e-03
3.339249423442986267e-03,1.054491362914090381e-02,-1.000000000000000000e+00,1.566808098350302991e-02,-2.927775127665493277e-03,-7.997658282327187174e-03,1.041788116954575800e-02,2.763473104857287060e-02,6.559878912007417393e-03,-8.847677744390988058e-03,7.357449251802696162e-03,-5.547465550022473435e-03,1.572851383485205506e-02,1.958610140023043459e-03,1.006579233297090308e-02,1.236142736166541585e-02,-3.616400721537837374e-03,1.225202351559917351e-02,2.159216220629350466e-02,2.558337518698417662e-02,9.577511360804771834e-03,4.181416555327067616e-03,1.070490858924088781e-02,2.795482930635309442e-03,-5.778409317843933440e-03,2.721272504838505996e-02,2.930458524248650831e-01,-8.986691465686208122e-03,-2.802303946055999077e-03,-1.671261524213091829e-03,3.943368944239598016e-03,4.383122680095345204e-03,-2.386465993998207469e-03,-5.621363627842721269e-03,4.137917716412478630e-02,6.992917255627137483e-04,8.090248631171330883e-04,2.773076058971895696e-03,2.204246216811699924e-04,3.723852253464982054e-02,3.063570443651931346e-02,1.030513434151441796e-02,-4.432394207232382387e-03,6.372997005419245818e-03,-1.127122137383949549e-02,5.880145303232332289e-03,-6.493025576418410758e-03,7.279160339694625524e-03,-3.839507523088758756e-03,-2.391329704183131274e-03,-2.980298956831610620e-03,1.213161754748193731e-02,3.352387548605105516e-02,2.415518228515628474e-02,2.374986534778747535e-04,3.763193852016785430e-03,-4.701301987217929544e-03,6.035800761149177907e-02,-6.048368900381555051e-03,9.433234701943543632e-03,2.735408645013513457e-03,-5.733295712619983220e-03,-1.092792063508775564e-02,-7.450234225919824538e-03,-4.461215684714562972e-03,-2.287126414397867152e-03,3.559952694039038995e-02,4.013597171383186980e-03,3.992219000970085099e-03,-1.817423268391465388e-03,2.794463031469517425e-02,1.499718050086671153e-02,-1.028227487803640193e-03,6.317238169156285527e-03,-3.369151160626935280e-03,-3.467774527220029209e-03,2.352062741737855848e-03,2.289072248969250406e-02,3.796354749746651269e-02,-2.005438417473361448e-03,3.381682356144003615e-02,-5.419601126382162133e-03,-5.990117429854060430e-04,7.224736928539861325e-02,5.970295214161947320e-04,3.833961554878072969e-02,-6.699009105185899614e-03,-1.242215314677349572e-03,-3.193096480209733391e-03,-3.165391725858406405e-03,3.087644380090429422e-02,-1.016259936799846723e-03,-4.155037476807304023e-03,-3.319411561950826560e-03,-2.659932045577479234e-04,-5.429317627984433028e-03,1.367937482743294964e-02,-1.066550474193560250e-02,-4.955978902782439723e-03,-2.975319917706149928e-03
4.993299557520716747e-03,1.080483601330915972e-03,1.566808098350305420e-02,-1.000000000000000000e+00,2.110262676098084809e-04,6.202941230410890898e-03,3.184392530572046492e-02,1.566869382640363739e-02,3.821040377654514805e-03,1.157729932582354142e-03,1.470050086783435302e-02,-7.297510303076690588e-03,2.984434822578063175e-03,-1.631701194860187823e-03,2.647978830693568583e-02,2.350488796302070346e-02,1.939978100221659122e-04,2.561259893602756826e-02,7.728429974285216941e-03,6.034679158520669072e-03,2.457389226445528055e-02,-2.669170657802438611e-03,-2.103872404644310801e-03,2.334586422585863130e-02,-4.004404256806107232e-03,2.065464397152907278e-02,1.915100944188242874e-03,-3.919280744866123455e-04,-8.374891659062555158e-03,2.577964852172107049e-03,-2.581069572802790514e-03,-4.372400377568347492e-03,-4.003826766357992083e-03,1.357678967277501118e-03,1.717058365925008823e-02,-7.493359770761501932e-04,-5.817981294858315562e-03,-3.806065548540526772e-03,-9.976453205493966171e-04,1.228803731580930050e-02,-8.906961686932049135e-03,2.091953913301527329e-02,-4.560627130689717118e-03,-3.876108090563438330e-03,-4.817742567655752123e-03,3.741508715946883102e-03,-6.641225433166734853e-03,2.385698306663665974e-02,4.701266609597529850e-04,-7.856887756443817206e-04,9.209981795312503468e-04,-8.922038127891389401e-05,8.069896294321921015e-03,2.778959613069348702e-02,-2.581812513442071581e-03,8.517182861751358138e-05,-7.585327173861095007e-03,1.897429106537393967e-02,-5.474207247637382853e-03,2.119627888875554554e-03,1.798368864606817623e-03,-4.972840814135465713e-03,-7.848142245434369668e-03,-3.195775156551805465e-03,-1.819619939245729770e-03,-1.237180517256775657e-03,2.043062926097970536e-02,-7.431260551086235969e-04,7.638014814071969168e-04,-4.456865540195377104e-03,2.392139298869382438e-02,3.119317116840550699e-02,-2.074570100788682495e-03,1.968727700712368661e-02,-8.757953031037039870e-03,-8.874293587903086785e-04,1.007423593001547518e-03,1.494086268323402715e-03,1.515161852661961982e-02,-3.812954328819525879e-04,1.663784551519591204e-01,2.416750866554242486e-03,-4.162967632337021343e-03,8.970210317792690112e-04,-2.478760487929305891e-03,1.769296026125881036e-02,2.049560734065203893e-01,3.108326874597075549e-03,-6.937342886646518346e-03,5.541221587886050425e-03,4.851695302024760723e-03,-1.008202941630513506e-03,-6.467544398286365244e-03,7.918492186309440380e-04,2.632484870442283048e-02,-3.164082651923238402e-03,2.449266166505092296e-02,-6.437099832270479910e-03,-9.892322050898041258e-03,-2.095355694456520147e-04
-9.513480384133143203e-03,-4.499139841077186286e-03,-2.927775127665525369e-03,2.110262676098195397e-04,-1.000000000000000000e+00,-8.501465549802243379e-03,-8.840154315220980635e-03,-6.177084828373299863e-03,2.083233336028673510e-03,-5.565052245040644913e-03,-1.921705577412439808e-03,-6.747879471059483984e-03,6.220368359459743646e-02,3.754314203309159353e-02,-2.883877899627274987e-03,-3.139057654132640634e-03,4.185067345424243329e-02,-4.194058927275473060e-03,-7.745758170498612781e-03,-3.391113745978919982e-04,1.501760639258794758e-03,4.429736180399179019e-02,-7.990655836599427908e-03,-6.407722635020737627e-03,-1.564520031674180439e-02,1.082485806703209442e-03,-3.353992698677347832e-03,3.715577096644491484e-02,-6.613168940129979939e-03,4.054103558692092463e-02,-6.427972142566728934e-03,-1.057743651242450469e-02,-1.354537231904718447e-02,4.986254843789478036e-04,-2.517735446586966738e-03,-8.730219958356624094e-03,4.062728452654185834e-02,-1.127887172440516887e-02,-9.282013484547366189e-03,-7.268961380352171632e-03,-8.482577950060960284e-03,-1.712149690051525085e-03,1.751155411236119536e-02,-1.008709398037242050e-03,-8.521659101739994038e-03,6.306200686758956647e-03,-1.044975843896872808e-03,1.392158432720184014e-03,2.426800569341273570e-02,3.873217644744535171e-02,3.682972582842201220e-02,-9.124863561703650157e-04,-8.667016300675411261e-03,-5.004240916652311424e-03,-6.448424465217683296e-03,-7.486588626636909646e-03,-1.204972179646460369e-02,-3.107112416276035325e-03,-6.598419439535344218e-03,-3.209443964853275159e-03,-7.494035213729231815e-03,-9.042757857802279087e-03,3.096307055226931934e-02,3.973013492500988841e-02,4.292578136218496571e-02,3.562681902246309790e-02,-3.873324553217392073e-03,-1.983778814680082787e-03,-4.340125985350188828e-03,5.742380167647737760e-02,-7.220408418317304615e-03,-3.871425909560462925e-03,2.755252905530516938e-01,-7.249664053068161258e-03,4.509227558057415236e-02,-8.175893394392093685e-03,2.138605129382251460e-02,-2.305522153190252971e-03,-1.148214062250932366e-02,4.345137526315115406e-02,-5.266168149992890395e-03,3.070870599986010377e-02,3.702419524336730827e-02,2.979785473136396367e-03,-9.964330015683187363e-04,-4.588259033285283298e-03,-1.053959832262740294e-02,-1.013384520805773147e-02,5.656414366256928838e-02,-3.314604484454036857e-03,6.986100723223752883e-03,3.551573851018164502e-02,-1.037874804915032978e-02,-2.587417049127211689e-03,4.335972408667065903e-02,4.144966702370701805e-02,-5.163093000674702157e-03,3.709380712583545958e-02,-1.375984904939069921e-02,4.376461932913323222e-02
-5.883743487460826350e-03,-8.600224791192708634e-03,-7.997658282327199317e-03,6.202941230410931664e-03,-8.501465549801991844e-03,-1.000000000000000000e+00,2.032593578825154547e-03,5.412163376655112698e-03,-7.395623514879984609e-03,5.328725574238388912e-02,3.146218104979025404e-02,3.345848464854345346e-03,1.009495500268991694e-02,1.677016351195150523e-01,3.296547532150552722e-03,-2.884980541228967556e-03,-3.991213650792060398e-03,4.055940506416081531e-02,-8.158241859703957433e-03,-1.028768159274691049e-02,3.898792320016061796e-02,-2.186797411426394562e-03,-5.572429703987320966e-03,9.115938984695584613e-02,2.188078229287793511e-02,-1.233399101484572576e-04,-3.503985734174555177e-03,-6.283229671172440092e-03,6.078535150556738445e-03,-4.984959270107359184e-04,-6.908575889870300843e-03,-9.104860940570891348e-03,3.135698363224798894e-03,-1.036678032121704507e-02,1.256375530130513602e-03,4.531381208992332071e-02,-1.103866641045010157e-04,2.115169584865891905e-03,-1.574595833726735467e-03,-5.819327530736493823e-03,8.252374170865063238e-03,2.056025028185913192e-03,6.490902554566652799e-03,5.804748088794664529e-02,1.537396524681857758e-02,-7.212235821088824536e-03,-6.694508393299552704e-03,3.437854734145516251e-03,-1.098659960799122431e-03,1.286347023348729168e-03,-5.309104295772078090e-03,-9.257518553530323310e-03,5.901364080594481048e-04,4.108190545523035010e-03,7.648138796753464058e-03,5.014228690463790050e-02,3.405195858324976121e-02,-6.771805373659556086e-03,2.262932995339491868e-02,2.307658849615424612e-01,2.778107548434070439e-03,3.957222278922233050e-02,4.919687361179789914e-03,-6.974678492365685330e-03,-4.439409884673513329e-03,-6.709502964928781843e-03,3.360958909794303524e-03,-1.101061294142657507e-02,-1.073888279189585959e-02,2.489739870345797964e-03,-9.472153991682158783e-03,1.548989569715682581e-03,4.489978972738641050e-02,5.604611872572216533e-03,-4.184427017627267813e-03,3.443705863933482769e-02,1.553698924127822935e-03,4.601455326528382933e-02,-2.697068401522762903e-03,-5.241048239138491882e-03,1.428704513005137977e-03,-5.132691591797520700e-04,1.193640631686220845e-03,-1.288695654886629072e-02,-6.346192854120327916e-03,-6.165137589543766240e-04,3.685220048145546740e-02,4.219765545817880797e-02,3.738961859340263292e-03,4.917666591311965069e-02,-1.563008290335116471e-02,-4.299457739961210813e-03,7.422543952595135781e-03,4.410755887462471797e-02,-7.970157918999661376e-03,8.306444820410538400e-04,3.340445122183310933e-04,-3.950779032875160676e-03,5.490100313850079100e-03,-5.064765971000988534e-03
-7.968950571906268472e-04,-6.413144543422825798e-03,1.041788116954583954e-02,3.184392530572058982e-02,-8.840154315221001452e-03,2.032593578825444246e-03,-1.000000000000000000e+00,8.179187518885355345e-04,1.845489701906711643e-03,1.148078605008448320e-02,2.498470489010339718e-02,1.949949944417982139e-01,-1.295790292705764363e-03,-9.115915390989146050e-03,9.271145356087229228e-02,3.741510945282102568e-02,-6.961447600338555074e-04,4.118265370427421496e-02,-8.637833425445870083e-04,-4.275473028719223301e-03,4.514781935369727162e-02,-1.208577479390395872e-02,-1.408124901370950933e-03,3.427294057005152161e-02,3.242710674114029565e-04,3.105989149802377419e-02,-1.176853675698676452e-02,-5.730454903109755659e-03,-5.027203610031159321e-03,-2.656919436516853687e-03,1.340865798910807847e-03,-2.640825562805106195e-03,-1.125376487631514315e-02,5.940890491529940767e-03,1.385645353484060878e-02,-1.302308533543990871e-02,-3.108816319967037164e-03,-6.950282648228205823e-03,-1.267335857871824782e-02,5.360745729972642322e-03,-1.138794946183549137e-02,3.685925565647044100e-02,-7.110647430447531239e-03,-1.750858350317240422e-02,-1.337651365701042136e-02,-1.308997048286049750e-03,-4.066930877668355920e-04,3.810784617398373098e-02,1.283966680770636665e-02,-4.538451810342832536e-03,-3.837088909368657850e-03,-4.416437263369140352e-03,6.879500176010340182e-03,3.931499491880856983e-02,1.815846066371206713e-01,8.011289648492788329e-04,-5.238942795117257530e-03,2.054307372580366220e-02,-6.406823927844411404e-03,2.090721597711814751e-03,4.364142401061572862e-02,-6.542777635427757775e-03,-4.160438645850369523e-03,-3.904734374602748109e-03,-7.051383521868238337e-03,-2.386188564838566135e-03,1.326064731068319312e-02,-3.834611443472955763e-03,3.968403932745503786e-03,-1.992718290490912234e-03,1.672111869100437881e-02,3.530632757516123654e-02,4.969365607891939804e-03,3.146179466135278630e-02,1.020858692617487434e-01,-2.308166986463116004e-03,-2.402522556920315237e-03,5.982890545085282723e-03,1.482046255128175935e-02,-5.428848849083290663e-03,2.568907016976500549e-02,-6.836153205379520877e-03,-4.351566704171336113e-03,-6.975217782669505514e-04,-7.923976558779705776e-03,8.052044234610165885e-03,-8.413312099034628636e-03,6.064424699462100769e-03,-8.663038123909368518e-03,1.286567510992664767e-02,-1.057188743099200280e-02,6.165270567317361096e-03,-1.499337806936807023e-02,9.607340507076478700e-03,5.715070249816780155e-03,-3.698887035600912938e-03,4.051274469955944840e-02,2.078932774897306393e-02,-1.308994180637772405e-02,-9.740235721882132061e-03
-1.108754184840479934e-03,1.553970572122858988e-02,2.763473104857303020e-02,1.566869382640371719e-02,-6.177084828373327619e-03,5.412163376655359896e-03,8.179187518886538210e-04,-1.000000000000000000e+00,6.940034459015385904e-03,-4.676015158409895824e-03,6.314759063282232403e-03,6.107152781886079559e-03,2.727768121850911512e-02,-1.173510883588363592e-02,4.261419461129709735e-03,5.093427897574530523e-03,-1.047238918964612381e-02,5.588240111660429561e-03,1.783233824396704414e-02,3.140497401623523060e-02,5.641744138883132177e-03,-7.177185792887346046e-03,5.581155934937860608e-03,-2.827379694930159948e-03,9.861361859081596137e-04,2.103297829148260273e-02,1.116045423243730225e-02,1.102483134576855983e-01,2.235538083140327110e-03,-1.091735128986047812e-02,2.774660895668210579e-03,9.116799074569848643e-03,8.580081038480947414e-03,-7.068621324394297641e-03,3.178669850006421438e-02,9.276594819907019868e-03,-4.256921008146590489e-03,9.113996768993205128e-03,1.450026265323194063e-02,2.867794710850022841e-02,7.134649166884591068e-03,3.112930427437328451e-04,4.833479696873595188e-03,1.716610177181773084e-02,8.337948577642824606e-04,5.713084455283846431e-03,-5.402886218924984885e-03,-2.328127869742937107e-03,5.384917423998204083e-02,-7.416974566515991893e-03,-4.895872247922877438e-03,1.800537524470291820e-02,2.377728265945570907e-01,1.836847518026155784e-02,8.060552314921294245e-03,2.241105137262291557e-03,1.032636201313465694e-02,1.962247614108767954e-02,7.072796431973662687e-03,2.015485735346783051e-03,1.490070228935011683e-02,6.260272246447509854e-03,-4.740620314523078666e-03,5.656163194352933909e-02,-1.484199233643984303e-02,-1.250193596815600723e-02,2.932947195224834547e-02,3.644112957781808423e-03,8.109435795030246405e-03,-5.718529798605214917e-03,2.440205596323271123e-02,8.436325553323900748e-04,4.615529229021791274e-03,2.574439371799394421e-04,-1.388358470660864402e-02,1.111722953586900126e-02,-4.812637087101746640e-03,-7.353442402369297134e-04,6.568143448431715270e-02,-5.989211089272809992e-03,1.765054686854979418e-02,-8.614920772456369572e-03,-1.826573234289965422e-03,-1.395503982076110299e-03,5.066883714124281735e-03,3.574440113176023670e-02,3.067388480483626730e-03,-4.899745837349987580e-03,4.783775542385211056e-03,-2.416927080050697112e-03,2.803055645848508137e-02,-9.698633022854105667e-03,1.252713838875597549e-02,-2.523118110178071069e-03,-7.004379825812568532e-04,-9.491944975987157834e-03,4.223840908841098273e-03,-2.240938757475826465e-02,4.027754844654586434e-03,-7.055239568935343757e-03
3.691051960821026962e-02,1.281924897659479992e-02,6.559878912007389637e-03,3.821040377654614118e-03,2.083233336028698663e-03,-7.395623514879788585e-03,1.845489701906645940e-03,6.940034459015411925e-03,-1.000000000000000000e+00,-5.951295706529620075e-03,4.660518368759474124e-03,7.758022679841765183e-03,3.507627724491432265e-03,-8.340106497087917611e-03,4.611251579479796851e-03,1.134047113800180744e-02,-6.871204942980370552e-03,3.195946827685264367e-03,3.514819826297646554e-02,-4.387815501082590990e-03,2.118549851430347186e-03,-1.929311084691261559e-03,2.637360446304238409e-02,2.134932708795118927e-03,3.751449452712690702e-03,5.648407406810924611e-04,7.768748633923461266e-03,2.554483322799129194e-03,2.937938676112648254e-03,4.101814682748378734e-04,1.090568603192964003e-01,3.851095684315550272e-02,1.514027799884541149e-02,3.662464688281377029e-02,1.201289877415875765e-03,1.786167125453890295e-02,-5.605161430401378597e-03,1.521067750145854713e-02,7.537173308494556599e-03,5.082025438153039455e-03,2.842736104018925855e-04,5.513622906110377843e-03,4.045315193891932740e-03,-3.809990323557461284e-03,-3.304588912165507529e-04,2.902639000763570371e-02,3.106658074011798068e-02,-3.050400615376922583e-03,8.888025498723894078e-06,-5.168641008750462021e-03,6.887002516103327317e-03,1.411200317247667327e-02,5.830041151399479975e-03,7.997633596153463920e-03,5.376604309455634834e-03,-5.436028300898255831e-03,-6.800528783868333219e-03,3.822936426306583653e-03,-4.140781320790600526e-04,4.124483030803031275e-02,1.249035063427533267e-02,9.629885019796847242e-04,-5.128696648880172980e-03,-1.882516398049368300e-03,-6.388094352977583337e-03,-7.975716797813997908e-03,-1.440125524636974921e-03,4.290775297869560412e-02,4.008474178060938975e-02,-1.024787597536515847e-02,8.376172990843593026e-04,-2.501996311965687912e-03,-3.041197329281750995e-03,6.653115406311772666e-03,-7.133188521235819639e-03,-3.787950339594420724e-03,-6.509829772321093326e-03,-5.349501958231918722e-03,6.272825036454937261e-03,-2.718616927065804854e-03,5.931268676254571395e-03,-8.096976680942832155e-03,-6.541310774918196718e-04,3.932344388890575415e-02,3.204965278601289158e-02,3.443888385741235812e-03,9.060802645088746055e-03,-5.175621891152032417e-03,7.587470840243221160e-03,-3.150005400883867327e-03,-1.493707197045940588e-04,4.801116686175528094e-03,9.646994619613213917e-03,8.947758939853664179e-04,3.910320323160594580e-02,1.040178722057476853e-03,6.473543611840125445e-03,-3.872668717852559197e-03,4.923950650545809785e-03,-4.999395104376166792e-03
-4.333424569534587677e-03,-1.678864780927910236e-02,-8.847677744390908261e-03,1.157729932582332024e-03,-5.565052245040670066e-03,5.328725574238379892e-02,1.148078605008428024e-02,-4.676015158409940926e-03,-5.951295706529743240e-03,-1.000000000000000000e+00,3.367563353961296191e-02,-2.166305648873231068e-03,6.283225188913158475e-03,-1.454651314922597062e-03,9.054529034722088449e-03,3.044764678253683837e-03,-5.597806620476020699e-03,1.029890720365171479e-02,-8.658641195376121438e-03,1.948727692855031224e-01,2.078137801735839042e-03,2.265441294130433967e-04,1.685409190894928411e-01,3.965620190496524367e-03,2.672798565598878684e-02,-1.442764749391631891e-03,-5.435241133528114291e-03,-8.163234700268359040e-03,6.590732558939654297e-03,-4.889609025304863729e-03,-1.495660114473625025e-03,-8.825332833345602562e-03,1.697374804622193718e-03,7.932393016805591029e-03,1.576165065417774180e-02,-7.845456186532966808e-03,-6.396478691287901634e-03,-3.511251307447044775e-03,-1.541606336247215671e-03,-1.232329609462456781e-02,8.154785044233794911e-03,4.770073079259874380e-03,8.656876922882033795e-03,1.282213136551839903e-02,1.828813371168995505e-02,-1.505030684913099192e-03,1.483336475477609918e-02,1.782531417783497427e-02,-6.316210882654614382e-03,2.160251564498670215e-03,-7.032184382692833503e-03,-1.341399463938390893e-02,-5.076465248657148314e-03,-1.925953396812550697e-03,7.539522404769365485e-03,4.582929591896137134e-02,3.218700585843085882e-02,7.504062541104601159e-04,1.943367934336221597e-02,-1.195981601866909043e-02,1.125942403651707764e-03,3.274480714613823423e-02,1.125573025454730709e-02,-4.997400663295428064e-03,-2.880798753269214318e-03,-1.150565213453925463e-02,2.673689840621417887e-02,-7.743536011074074465e-03,-9.593287272347827271e-03,3.370624540471183449e-03,-8.899439998175131400e-03,3.190189146260702727e-03,5.421225212920020853e-02,4.799416979111800242e-03,-8.399562534488735563e-03,3.100820891002685140e-02,-2.073180675248095925e-04,5.500166502005523345e-02,-1.197722046978000852e-02,-3.781993283896206877e-04,-2.317895645037508154e-03,9.916546574513147166e-03,3.934023530786898842e-03,-4.127000184725599860e-03,-9.817062020611425424e-03,-9.184285709703249659e-03,4.069614178748269528e-02,4.743881606107083065e-02,-2.939002448944236408e-03,4.900090272754668852e-02,-1.841902991880427221e-02,-4.321641979852567338e-03,-1.308575969450837613e-04,5.007386593523422552e-02,-3.543509699572884673e-03,-2.124578246629347817e-03,3.282308489623049844e-03,-1.240738459382361054e-02,4.454607648622843120e-03,7.140677625460585543e-02
